plane u v typecode idx captureblock slink captureblockidx fedid zside
8 7 4 ML-F3W 4 9 0 3 1 -1
8 7 4 ML-F3W 8 4 0 2 457 -1
8 7 5 ML-F3W 0 9 0 3 1 -1
8 7 5 ML-F3W 9 9 0 3 385 -1
8 7 6 ML-F3W 8 8 2 2 3 -1
8 7 6 ML-F3W 1 10 1 3 386 -1
8 7 7 ML-F3W 6 4 0 2 457 -1
8 7 7 ML-F3W 3 4 0 2 145 -1
8 7 8 ML-F3W 2 8 2 2 87 -1
8 7 9 ML-F3W 11 7 2 1 87 -1
8 7 10 ML-R3W 8 4 0 2 145 -1
8 8 -1 ML-T3W 3 8 2 2 471 -1
8 8 0 ML-F3W 7 4 0 2 73 -1
8 8 0 ML-F3W 4 4 0 2 529 -1
8 8 1 ML-F3W 9 8 2 2 387 -1
8 8 1 ML-F3W 2 10 1 3 2 -1
8 8 2 ML-F3W 1 9 0 3 385 -1
8 8 2 ML-F3W 10 9 0 3 1 -1
8 8 3 ML-F3W 5 9 0 3 385 -1
8 8 3 ML-F3W 9 4 0 2 73 -1
8 8 4 ML-F3W 5 4 0 2 37 -1
8 8 4 ML-F3W 5 4 0 2 421 -1
8 8 5 ML-F3W 5 9 0 3 1 -1
8 8 5 ML-F3W 9 4 0 2 457 -1
8 8 6 ML-F3W 1 9 0 3 1 -1
8 8 6 ML-F3W 10 9 0 3 385 -1
8 8 7 ML-F3W 9 8 2 2 3 -1
8 8 7 ML-F3W 2 10 1 3 386 -1
8 8 8 ML-F3W 7 4 0 2 457 -1
8 8 8 ML-F3W 4 4 0 2 145 -1
8 8 9 ML-T3W 3 8 2 2 87 -1
8 9 1 ML-B3W 10 8 2 2 387 -1
8 9 1 ML-T3W 3 10 1 3 2 -1
8 9 2 ML-F3W 2 9 0 3 385 -1
8 9 2 ML-F3W 11 9 0 3 1 -1
8 9 3 ML-F3W 6 9 0 3 385 -1
8 9 3 ML-F3W 10 4 0 2 73 -1
8 9 4 ML-F3W 6 4 0 2 37 -1
8 9 4 ML-F3W 7 4 0 2 421 -1
8 9 5 ML-F3W 6 4 0 2 421 -1
8 9 5 ML-F3W 7 4 0 2 37 -1
8 9 6 ML-F3W 6 9 0 3 1 -1
8 9 6 ML-F3W 10 4 0 2 457 -1
8 9 7 ML-F3W 2 9 0 3 1 -1
8 9 7 ML-F3W 11 9 0 3 385 -1
8 9 8 ML-B3W 10 8 2 2 3 -1
8 9 8 ML-T3W 3 10 1 3 386 -1
8 10 3 ML-L3W 7 9 0 3 385 -1
8 10 3 ML-R3W 11 4 0 2 73 -1
8 10 4 ML-R3W 8 4 0 2 37 -1
8 10 4 ML-L3W 10 4 0 2 421 -1
8 10 5 ML-L3W 9 4 0 2 37 -1
8 10 5 ML-L3W 9 4 0 2 421 -1
8 10 6 ML-R3W 8 4 0 2 421 -1
8 10 6 ML-L3W 10 4 0 2 37 -1
8 10 7 ML-L3W 7 9 0 3 1 -1
8 10 7 ML-R3W 11 4 0 2 457 -1
9 -10 -8 ML-T3W 1 5 1 2 314 -1
9 -10 -7 ML-53W 3 7 2 1 303 -1
9 -10 -6 ML-F3W 7 4 0 2 289 -1
9 -10 -5 ML-L3W 8 4 0 2 289 -1
9 -10 -4 ML-F3W 0 7 2 1 303 -1
9 -10 -3 ML-53W 9 6 2 0 303 -1
9 -10 -2 ML-B3W 8 5 1 2 314 -1
9 -9 -9 ML-B3W 5 7 2 1 423 -1
9 -9 -8 ML-F3W 8 4 0 2 313 -1
9 -9 -7 ML-F3W 0 5 1 2 314 -1
9 -9 -6 ML-F3W 2 7 2 1 303 -1
9 -9 -5 ML-F3W 6 4 0 2 289 -1
9 -9 -4 ML-F3W 11 6 2 0 303 -1
9 -9 -3 ML-F3W 8 6 2 0 303 -1
9 -9 -2 ML-F3W 7 5 1 2 314 -1
9 -9 -1 ML-F3W 0 6 2 0 315 -1
9 -9 0 ML-B3W 5 6 2 0 303 -1
9 -8 -10 ML-B3W 8 6 2 0 423 -1
9 -8 -9 ML-F3W 0 7 2 1 423 -1
9 -8 -8 ML-F3W 4 7 2 1 423 -1
9 -8 -7 ML-F3W 7 4 0 2 313 -1
9 -8 -6 ML-F3W 11 4 0 2 313 -1
9 -8 -5 ML-F3W 1 7 2 1 303 -1
9 -8 -4 ML-F3W 10 6 2 0 303 -1
9 -8 -3 ML-F3W 7 6 2 0 303 -1
9 -8 -2 ML-F3W 6 5 1 2 314 -1
9 -8 -1 ML-F3W 11 5 1 2 314 -1
9 -8 0 ML-F3W 4 6 2 0 303 -1
9 -8 1 ML-F3W 8 5 1 2 230 -1
9 -8 2 ML-T3W 1 6 2 0 231 -1
9 -7 -10 ML-53W 9 7 2 1 423 -1
9 -7 -9 ML-F3W 7 6 2 0 423 -1
9 -7 -8 ML-F3W 11 6 2 0 423 -1
9 -7 -7 ML-F3W 3 7 2 1 423 -1
9 -7 -6 ML-F3W 6 4 0 2 313 -1
9 -7 -5 ML-F3W 10 4 0 2 313 -1
9 -7 -4 ML-F3W 3 5 1 2 314 -1
9 -7 -3 ML-F3W 6 6 2 0 303 -1
9 -7 -2 ML-F3W 5 5 1 2 314 -1
9 -7 -1 ML-F3W 10 5 1 2 314 -1
9 -7 0 ML-F3W 3 6 2 0 303 -1
9 -7 1 ML-F3W 7 5 1 2 230 -1
9 -7 2 ML-F3W 0 6 2 0 231 -1
9 -7 3 ML-53W 3 8 2 2 231 -1
9 -6 -10 ML-F3W 0 8 2 2 423 -1
9 -6 -9 ML-F3W 8 7 2 1 423 -1
9 -6 -8 ML-F3W 6 6 2 0 423 -1
9 -6 -7 ML-F3W 10 6 2 0 423 -1
9 -6 -6 ML-F3W 2 7 2 1 423 -1
9 -6 -5 ML-F3W 5 4 0 2 313 -1
9 -6 -4 ML-F2W 9 4 0 2 313 -1
9 -6 -3 ML-F2W 2 5 1 2 314 -1
9 -6 -2 ML-F2W 4 5 1 2 314 -1
9 -6 -1 ML-F3W 9 5 1 2 314 -1
9 -6 0 ML-F3W 2 6 2 0 303 -1
9 -6 1 ML-F3W 6 5 1 2 230 -1
9 -6 2 ML-F3W 11 5 1 2 230 -1
9 -6 3 ML-F3W 2 8 2 2 231 -1
9 -6 4 ML-F3W 9 7 2 1 219 -1
9 -5 -10 ML-L3W 8 7 2 1 411 -1
9 -5 -9 ML-F3W 11 7 2 1 423 -1
9 -5 -8 ML-F3W 7 7 2 1 423 -1
9 -5 -7 ML-F3W 5 6 2 0 423 -1
9 -5 -6 ML-F3W 9 6 2 0 423 -1
9 -5 -5 ML-F2W 1 7 2 1 423 -1
9 -5 -4 MH-F2W 5 4 0 2 289 -1
9 -5 -3 MH-F2W 3 4 0 2 313 -1
9 -5 -2 MH-F2W 4 4 0 2 313 -1
9 -5 -1 MH-F2W 2 4 0 2 289 -1
9 -5 0 ML-F2W 1 6 2 0 303 -1
9 -5 1 ML-F3W 5 5 1 2 230 -1
9 -5 2 ML-F3W 10 5 1 2 230 -1
9 -5 3 ML-F3W 1 8 2 2 231 -1
9 -5 4 ML-F3W 7 7 2 1 219 -1
9 -5 5 ML-L3W 8 7 2 1 219 -1
9 -4 -10 ML-F3W 9 7 2 1 411 -1
9 -4 -9 ML-F3W 7 7 2 1 411 -1
9 -4 -8 ML-F3W 10 7 2 1 423 -1
9 -4 -7 ML-F3W 6 7 2 1 423 -1
9 -4 -6 ML-F2W 4 6 2 0 423 -1
9 -4 -5 MH-F2W 3 7 2 1 411 -1
9 -4 -4 MH-F2W 1 5 1 2 422 -1
9 -4 -3 MH-F2W 4 4 0 2 289 -1
9 -4 -2 MH-F1W 2 4 0 2 313 -1
9 -4 -1 MH-F2W 1 4 0 2 289 -1
9 -4 0 MH-F2W 0 6 2 0 303 -1
9 -4 1 MH-F2W 6 7 2 1 219 -1
9 -4 2 ML-F2W 9 5 1 2 230 -1
9 -4 3 ML-F3W 3 6 2 0 231 -1
9 -4 4 ML-F3W 10 7 2 1 231 -1
9 -4 5 ML-F3W 11 7 2 1 231 -1
9 -4 6 ML-F3W 0 8 2 2 231 -1
9 -3 -10 ML-53W 3 8 2 2 423 -1
9 -3 -9 ML-F3W 2 8 2 2 423 -1
9 -3 -8 ML-F3W 1 8 2 2 423 -1
9 -3 -7 ML-F3W 3 6 2 0 423 -1
9 -3 -6 ML-F2W 2 6 2 0 423 -1
9 -3 -5 MH-F2W 3 5 1 2 422 -1
9 -3 -4 MH-F2W 2 7 2 1 411 -1
9 -3 -3 MH-F1W 0 5 1 2 422 -1
9 -3 -2 MH-F1W 3 4 0 2 289 -1
9 -3 -1 MH-F1W 0 4 0 2 289 -1
9 -3 0 MH-F1W 11 5 1 2 302 -1
9 -3 1 MH-F2W 5 7 2 1 219 -1
9 -3 2 MH-F2W 4 5 1 2 230 -1
9 -3 3 ML-F2W 2 6 2 0 231 -1
9 -3 4 ML-F3W 6 7 2 1 231 -1
9 -3 5 ML-F3W 7 7 2 1 231 -1
9 -3 6 ML-F3W 8 7 2 1 231 -1
9 -3 7 ML-53W 9 7 2 1 231 -1
9 -2 -10 ML-T3W 1 6 2 0 423 -1
9 -2 -9 ML-F3W 0 6 2 0 423 -1
9 -2 -8 ML-F3W 11 5 1 2 422 -1
9 -2 -7 ML-F3W 10 5 1 2 422 -1
9 -2 -6 ML-F2W 9 5 1 2 422 -1
9 -2 -5 MH-F2W 4 5 1 2 422 -1
9 -2 -4 MH-F1W 2 5 1 2 422 -1
9 -2 -3 MH-F1W 1 7 2 1 411 -1
9 -2 -2 MH-B1W 11 4 0 2 421 -1
9 -2 -1 MH-L1W 11 3 1 1 290 -1
9 -2 0 MH-B1W 10 5 1 2 302 -1
9 -2 1 MH-F1W 4 7 2 1 219 -1
9 -2 2 MH-F1W 2 5 1 2 230 -1
9 -2 3 MH-F2W 3 5 1 2 230 -1
9 -2 4 ML-F2W 4 6 2 0 231 -1
9 -2 5 ML-F3W 5 6 2 0 231 -1
9 -2 6 ML-F3W 6 6 2 0 231 -1
9 -2 7 ML-F3W 7 6 2 0 231 -1
9 -2 8 ML-B3W 8 6 2 0 231 -1
9 -1 -9 ML-F3W 8 5 1 2 422 -1
9 -1 -8 ML-F3W 7 5 1 2 422 -1
9 -1 -7 ML-F3W 6 5 1 2 422 -1
9 -1 -6 ML-F3W 5 5 1 2 422 -1
9 -1 -5 MH-F2W 6 7 2 1 411 -1
9 -1 -4 MH-F2W 5 7 2 1 411 -1
9 -1 -3 MH-F1W 4 7 2 1 411 -1
9 -1 -2 MH-L1W 0 7 2 1 411 -1
9 -1 1 MH-L1W 0 7 2 1 219 -1
9 -1 2 MH-F1W 1 7 2 1 219 -1
9 -1 3 MH-F2W 2 7 2 1 219 -1
9 -1 4 MH-F2W 3 7 2 1 219 -1
9 -1 5 ML-F3W 9 6 2 0 231 -1
9 -1 6 ML-F3W 10 6 2 0 231 -1
9 -1 7 ML-F3W 11 6 2 0 231 -1
9 -1 8 ML-F3W 0 7 2 1 231 -1
9 0 -9 ML-B3W 5 6 2 0 495 -1
9 0 -8 ML-F3W 4 6 2 0 495 -1
9 0 -7 ML-F3W 3 6 2 0 495 -1
9 0 -6 ML-F3W 2 6 2 0 495 -1
9 0 -5 ML-F2W 1 6 2 0 495 -1
9 0 -4 MH-F2W 0 6 2 0 495 -1
9 0 -3 MH-F1W 11 5 1 2 494 -1
9 0 -2 MH-B1W 10 5 1 2 494 -1
9 0 2 MH-B1W 11 4 0 2 229 -1
9 0 3 MH-F1W 0 5 1 2 230 -1
9 0 4 MH-F2W 1 5 1 2 230 -1
9 0 5 ML-F2W 1 7 2 1 231 -1
9 0 6 ML-F3W 2 7 2 1 231 -1
9 0 7 ML-F3W 3 7 2 1 231 -1
9 0 8 ML-F3W 4 7 2 1 231 -1
9 0 9 ML-B3W 5 7 2 1 231 -1
9 1 -8 ML-F3W 0 6 2 0 507 -1
9 1 -7 ML-F3W 11 5 1 2 506 -1
9 1 -6 ML-F3W 10 5 1 2 506 -1
9 1 -5 ML-F3W 9 5 1 2 506 -1
9 1 -4 MH-F2W 2 4 0 2 481 -1
9 1 -3 MH-F2W 1 4 0 2 481 -1
9 1 -2 MH-F1W 0 4 0 2 481 -1
9 1 -1 MH-L1W 11 3 1 1 482 -1
9 1 2 MH-L1W 11 3 1 1 98 -1
9 1 3 MH-F1W 3 4 0 2 97 -1
9 1 4 MH-F2W 4 4 0 2 97 -1
9 1 5 MH-F2W 5 4 0 2 97 -1
9 1 6 ML-F3W 5 4 0 2 121 -1
9 1 7 ML-F3W 6 4 0 2 121 -1
9 1 8 ML-F3W 7 4 0 2 121 -1
9 1 9 ML-F3W 8 4 0 2 121 -1
9 2 -8 ML-B3W 8 5 1 2 506 -1
9 2 -7 ML-F3W 7 5 1 2 506 -1
9 2 -6 ML-F3W 6 5 1 2 506 -1
9 2 -5 ML-F3W 5 5 1 2 506 -1
9 2 -4 ML-F2W 4 5 1 2 506 -1
9 2 -3 MH-F2W 4 4 0 2 505 -1
9 2 -2 MH-F1W 2 4 0 2 505 -1
9 2 -1 MH-F1W 3 4 0 2 481 -1
9 2 0 MH-B1W 11 4 0 2 37 -1
9 2 1 MH-L1W 0 7 2 1 27 -1
9 2 2 MH-B1W 10 5 1 2 110 -1
9 2 3 MH-F1W 0 4 0 2 97 -1
9 2 4 MH-F1W 2 4 0 2 121 -1
9 2 5 MH-F2W 3 4 0 2 121 -1
9 2 6 ML-F2W 9 4 0 2 121 -1
9 2 7 ML-F3W 10 4 0 2 121 -1
9 2 8 ML-F3W 11 4 0 2 121 -1
9 2 9 ML-F3W 0 5 1 2 122 -1
9 2 10 ML-T3W 1 5 1 2 122 -1
9 3 -7 ML-53W 9 6 2 0 495 -1
9 3 -6 ML-F3W 8 6 2 0 495 -1
9 3 -5 ML-F3W 7 6 2 0 495 -1
9 3 -4 ML-F3W 6 6 2 0 495 -1
9 3 -3 ML-F2W 2 5 1 2 506 -1
9 3 -2 MH-F2W 3 4 0 2 505 -1
9 3 -1 MH-F2W 4 4 0 2 481 -1
9 3 0 MH-F1W 0 5 1 2 38 -1
9 3 1 MH-F1W 1 7 2 1 27 -1
9 3 2 MH-F1W 4 7 2 1 27 -1
9 3 3 MH-F1W 11 5 1 2 110 -1
9 3 4 MH-F2W 1 4 0 2 97 -1
9 3 5 MH-F2W 4 4 0 2 121 -1
9 3 6 ML-F2W 2 5 1 2 122 -1
9 3 7 ML-F3W 3 5 1 2 122 -1
9 3 8 ML-F3W 1 7 2 1 111 -1
9 3 9 ML-F3W 2 7 2 1 111 -1
9 3 10 ML-53W 3 7 2 1 111 -1
9 4 -6 ML-F3W 0 7 2 1 495 -1
9 4 -5 ML-F3W 11 6 2 0 495 -1
9 4 -4 ML-F3W 10 6 2 0 495 -1
9 4 -3 ML-F3W 3 5 1 2 506 -1
9 4 -2 ML-F2W 9 4 0 2 505 -1
9 4 -1 MH-F2W 5 4 0 2 481 -1
9 4 0 MH-F2W 1 5 1 2 38 -1
9 4 1 MH-F2W 2 7 2 1 27 -1
9 4 2 MH-F1W 2 5 1 2 38 -1
9 4 3 MH-F2W 5 7 2 1 27 -1
9 4 4 MH-F2W 0 6 2 0 111 -1
9 4 5 MH-F2W 2 4 0 2 97 -1
9 4 6 ML-F2W 4 5 1 2 122 -1
9 4 7 ML-F3W 6 6 2 0 111 -1
9 4 8 ML-F3W 10 6 2 0 111 -1
9 4 9 ML-F3W 6 4 0 2 97 -1
9 4 10 ML-F3W 7 4 0 2 97 -1
9 5 -5 ML-L3W 8 4 0 2 481 -1
9 5 -4 ML-F3W 6 4 0 2 481 -1
9 5 -3 ML-F3W 1 7 2 1 495 -1
9 5 -2 ML-F3W 10 4 0 2 505 -1
9 5 -1 ML-F3W 5 4 0 2 505 -1
9 5 0 ML-F2W 1 7 2 1 39 -1
9 5 1 MH-F2W 3 7 2 1 27 -1
9 5 2 MH-F2W 3 5 1 2 38 -1
9 5 3 MH-F2W 4 5 1 2 38 -1
9 5 4 MH-F2W 6 7 2 1 27 -1
9 5 5 ML-F2W 1 6 2 0 111 -1
9 5 6 ML-F3W 9 5 1 2 122 -1
9 5 7 ML-F3W 5 5 1 2 122 -1
9 5 8 ML-F3W 7 6 2 0 111 -1
9 5 9 ML-F3W 11 6 2 0 111 -1
9 5 10 ML-L3W 8 4 0 2 97 -1
9 6 -4 ML-F3W 7 4 0 2 481 -1
9 6 -3 ML-F3W 2 7 2 1 495 -1
9 6 -2 ML-F3W 11 4 0 2 505 -1
9 6 -1 ML-F3W 6 4 0 2 505 -1
9 6 0 ML-F3W 2 7 2 1 39 -1
9 6 1 ML-F3W 9 6 2 0 39 -1
9 6 2 ML-F2W 4 6 2 0 39 -1
9 6 3 ML-F2W 2 6 2 0 39 -1
9 6 4 ML-F2W 9 5 1 2 38 -1
9 6 5 ML-F3W 5 5 1 2 38 -1
9 6 6 ML-F3W 2 6 2 0 111 -1
9 6 7 ML-F3W 10 5 1 2 122 -1
9 6 8 ML-F3W 6 5 1 2 122 -1
9 6 9 ML-F3W 8 6 2 0 111 -1
9 6 10 ML-F3W 0 7 2 1 111 -1
9 7 -3 ML-53W 3 7 2 1 495 -1
9 7 -2 ML-F3W 0 5 1 2 506 -1
9 7 -1 ML-F3W 7 4 0 2 505 -1
9 7 0 ML-F3W 3 7 2 1 39 -1
9 7 1 ML-F3W 10 6 2 0 39 -1
9 7 2 ML-F3W 5 6 2 0 39 -1
9 7 3 ML-F3W 6 7 2 1 39 -1
9 7 4 ML-F3W 3 6 2 0 39 -1
9 7 5 ML-F3W 10 5 1 2 38 -1
9 7 6 ML-F3W 6 5 1 2 38 -1
9 7 7 ML-F3W 3 6 2 0 111 -1
9 7 8 ML-F3W 11 5 1 2 122 -1
9 7 9 ML-F3W 7 5 1 2 122 -1
9 7 10 ML-53W 9 6 2 0 111 -1
9 8 -2 ML-T3W 1 5 1 2 506 -1
9 8 -1 ML-F3W 8 4 0 2 505 -1
9 8 0 ML-F3W 4 7 2 1 39 -1
9 8 1 ML-F3W 11 6 2 0 39 -1
9 8 2 ML-F3W 6 6 2 0 39 -1
9 8 3 ML-F3W 7 7 2 1 39 -1
9 8 4 ML-F3W 10 7 2 1 39 -1
9 8 5 ML-F3W 1 8 2 2 39 -1
9 8 6 ML-F3W 11 5 1 2 38 -1
9 8 7 ML-F3W 7 5 1 2 38 -1
9 8 8 ML-F3W 4 6 2 0 111 -1
9 8 9 ML-F3W 0 6 2 0 123 -1
9 8 10 ML-B3W 8 5 1 2 122 -1
9 9 0 ML-B3W 5 7 2 1 39 -1
9 9 1 ML-F3W 0 7 2 1 39 -1
9 9 2 ML-F3W 7 6 2 0 39 -1
9 9 3 ML-F3W 8 7 2 1 39 -1
9 9 4 ML-F3W 11 7 2 1 39 -1
9 9 5 ML-F3W 7 7 2 1 27 -1
9 9 6 ML-F3W 2 8 2 2 39 -1
9 9 7 ML-F3W 0 6 2 0 39 -1
9 9 8 ML-F3W 8 5 1 2 38 -1
9 9 9 ML-B3W 5 6 2 0 111 -1
9 10 2 ML-B3W 8 6 2 0 39 -1
9 10 3 ML-53W 9 7 2 1 39 -1
9 10 4 ML-F3W 0 8 2 2 39 -1
9 10 5 ML-L3W 8 7 2 1 27 -1
9 10 6 ML-F3W 9 7 2 1 27 -1
9 10 7 ML-53W 3 8 2 2 39 -1
9 10 8 ML-T3W 1 6 2 0 39 -1
10 -10 -7 ML-R3W 8 2 0 1 325 -1
10 -10 -6 ML-R3W 5 5 1 2 290 -1
10 -10 -5 ML-L3W 4 5 1 2 290 -1
10 -10 -4 ML-L3W 2 5 1 2 290 -1
10 -10 -3 ML-L3W 4 7 2 1 315 -1
10 -9 -9 ML-T3W 4 2 0 1 325 -1
10 -9 -8 ML-53W 0 8 2 2 315 -1
10 -9 -7 ML-F3W 8 7 2 1 315 -1
10 -9 -6 ML-F3W 7 2 0 1 325 -1
10 -9 -5 ML-F3W 3 5 1 2 290 -1
10 -9 -4 ML-F3W 1 5 1 2 290 -1
10 -9 -3 ML-F3W 3 7 2 1 315 -1
10 -9 -2 ML-F3W 11 6 2 0 315 -1
10 -9 -1 ML-53W 7 6 2 0 315 -1
10 -8 -9 ML-53W 6 2 0 1 241 -1
10 -8 -8 ML-F3W 3 2 0 1 325 -1
10 -8 -7 ML-F3W 11 7 2 1 315 -1
10 -8 -6 ML-F3W 7 7 2 1 315 -1
10 -8 -5 ML-F3W 6 2 0 1 325 -1
10 -8 -4 ML-F3W 0 5 1 2 290 -1
10 -8 -3 ML-F3W 2 7 2 1 315 -1
10 -8 -2 ML-F3W 10 6 2 0 315 -1
10 -8 -1 ML-F3W 6 6 2 0 315 -1
10 -7 -10 ML-L3W 3 3 1 1 242 -1
10 -7 -9 ML-F3W 10 2 0 1 241 -1
10 -7 -8 ML-F3W 5 2 0 1 241 -1
10 -7 -7 ML-F3W 2 2 0 1 325 -1
10 -7 -6 ML-F3W 10 7 2 1 315 -1
10 -7 -5 ML-F3W 6 7 2 1 315 -1
10 -7 -4 ML-F3W 5 2 0 1 325 -1
10 -7 -3 ML-F3W 1 7 2 1 315 -1
10 -7 -2 ML-F3W 9 6 2 0 315 -1
10 -7 -1 ML-F3W 5 6 2 0 315 -1
10 -6 -10 ML-L3W 11 3 1 1 206 -1
10 -6 -9 ML-F3W 2 3 1 1 242 -1
10 -6 -8 ML-F3W 9 2 0 1 241 -1
10 -6 -7 ML-F3W 4 2 0 1 241 -1
10 -6 -6 ML-F3W 1 2 0 1 325 -1
10 -6 -5 ML-F3W 9 7 2 1 315 -1
10 -6 -4 ML-F2W 5 7 2 1 315 -1
10 -6 -3 ML-F2W 0 7 2 1 315 -1
10 -6 -2 ML-F2W 8 6 2 0 315 -1
10 -6 -1 ML-F3W 4 6 2 0 315 -1
10 -5 -10 ML-L3W 10 3 1 1 206 -1
10 -5 -9 ML-F3W 8 3 1 1 206 -1
10 -5 -8 ML-F3W 1 3 1 1 242 -1
10 -5 -7 ML-F3W 8 2 0 1 241 -1
10 -5 -6 ML-F3W 3 2 0 1 241 -1
10 -5 -5 ML-F2W 0 2 0 1 325 -1
10 -5 -4 MH-F2W 3 6 2 0 315 -1
10 -5 -3 MH-F2W 2 6 2 0 315 -1
10 -5 -2 MH-F2W 11 4 0 2 289 -1
10 -5 -1 MH-F2W 11 1 1 0 326 -1
10 -4 -10 ML-R3W 9 3 1 1 206 -1
10 -4 -9 ML-F3W 7 3 1 1 206 -1
10 -4 -8 ML-F3W 6 3 1 1 206 -1
10 -4 -7 ML-F3W 0 3 1 1 242 -1
10 -4 -6 ML-F2W 7 2 0 1 241 -1
10 -4 -5 MH-F2W 2 2 0 1 241 -1
10 -4 -4 MH-F2W 7 1 1 0 326 -1
10 -4 -3 MH-F1W 1 6 2 0 315 -1
10 -4 -2 MH-F1W 10 4 0 2 289 -1
10 -4 -1 MH-F1W 10 1 1 0 326 -1
10 -3 -10 ML-R3W 8 4 0 2 241 -1
10 -3 -9 ML-F3W 7 4 0 2 241 -1
10 -3 -8 ML-F3W 6 4 0 2 241 -1
10 -3 -7 ML-F3W 5 4 0 2 241 -1
10 -3 -6 ML-F2W 11 2 0 1 241 -1
10 -3 -5 MH-F2W 5 3 1 1 206 -1
10 -3 -4 MH-F1W 1 2 0 1 241 -1
10 -3 -3 MH-F1W 6 1 1 0 326 -1
10 -3 -2 MH-F1W 9 4 0 2 289 -1
10 -3 -1 MH-F1W 9 1 1 0 326 -1
10 -2 -9 ML-F3W 7 3 1 1 242 -1
10 -2 -8 ML-F3W 6 3 1 1 242 -1
10 -2 -7 ML-F3W 5 3 1 1 242 -1
10 -2 -6 ML-F2W 4 3 1 1 242 -1
10 -2 -5 MH-F2W 10 1 1 0 242 -1
10 -2 -4 MH-F1W 4 3 1 1 206 -1
10 -2 -3 MH-F1W 0 2 0 1 241 -1
10 -2 -2 MH-B1W 5 1 1 0 326 -1
10 -2 -1 MH-R1W 8 1 1 0 326 -1
10 -1 -9 ML-53W 11 3 1 1 242 -1
10 -1 -8 ML-F3W 10 3 1 1 242 -1
10 -1 -7 ML-F3W 9 3 1 1 242 -1
10 -1 -6 ML-F3W 8 3 1 1 242 -1
10 -1 -5 MH-F2W 9 1 1 0 242 -1
10 -1 -4 MH-F1W 8 1 1 0 242 -1
10 -1 -3 MH-F1W 3 3 1 1 206 -1
10 -1 -2 MH-R1W 11 1 1 0 242 -1
10 0 -9 ML-T3W 4 4 0 2 241 -1
10 0 -8 ML-F3W 3 4 0 2 241 -1
10 0 -7 ML-F3W 2 4 0 2 241 -1
10 0 -6 ML-F3W 1 4 0 2 241 -1
10 0 -5 ML-F2W 0 4 0 2 241 -1
10 0 -4 MH-F2W 7 1 1 0 242 -1
10 0 -3 MH-F1W 6 1 1 0 242 -1
10 0 -2 MH-B1W 5 1 1 0 242 -1
10 1 -8 ML-53W 7 6 2 0 507 -1
10 1 -7 ML-F3W 6 6 2 0 507 -1
10 1 -6 ML-F3W 5 6 2 0 507 -1
10 1 -5 ML-F3W 4 6 2 0 507 -1
10 1 -4 MH-F2W 11 1 1 0 518 -1
10 1 -3 MH-F1W 10 1 1 0 518 -1
10 1 -2 MH-F1W 9 1 1 0 518 -1
10 1 -1 MH-R1W 8 1 1 0 518 -1
10 1 2 MH-R1W 8 1 1 0 134 -1
10 1 3 MH-F1W 9 1 1 0 134 -1
10 1 4 MH-F1W 10 1 1 0 134 -1
10 1 5 MH-F2W 11 1 1 0 134 -1
10 1 6 ML-F3W 4 6 2 0 123 -1
10 1 7 ML-F3W 5 6 2 0 123 -1
10 1 8 ML-F3W 6 6 2 0 123 -1
10 1 9 ML-53W 7 6 2 0 123 -1
10 2 -7 ML-F3W 11 6 2 0 507 -1
10 2 -6 ML-F3W 10 6 2 0 507 -1
10 2 -5 ML-F3W 9 6 2 0 507 -1
10 2 -4 ML-F2W 8 6 2 0 507 -1
10 2 -3 MH-F2W 11 4 0 2 481 -1
10 2 -2 MH-F1W 10 4 0 2 481 -1
10 2 -1 MH-F1W 9 4 0 2 481 -1
10 2 0 MH-B1W 5 1 1 0 50 -1
10 2 0 MH-B1W 5 1 1 0 518 -1
10 2 1 MH-R1W 11 1 1 0 50 -1
10 2 1 MH-R1W 11 1 1 0 434 -1
10 2 2 MH-B1W 5 1 1 0 434 -1
10 2 2 MH-B1W 5 1 1 0 134 -1
10 2 3 MH-F1W 9 4 0 2 97 -1
10 2 4 MH-F1W 10 4 0 2 97 -1
10 2 5 MH-F2W 11 4 0 2 97 -1
10 2 6 ML-F2W 8 6 2 0 123 -1
10 2 7 ML-F3W 9 6 2 0 123 -1
10 2 8 ML-F3W 10 6 2 0 123 -1
10 2 9 ML-F3W 11 6 2 0 123 -1
10 3 -7 ML-L3W 4 7 2 1 507 -1
10 3 -6 ML-F3W 3 7 2 1 507 -1
10 3 -5 ML-F3W 2 7 2 1 507 -1
10 3 -4 ML-F3W 1 7 2 1 507 -1
10 3 -3 ML-F2W 0 7 2 1 507 -1
10 3 -2 MH-F2W 2 6 2 0 507 -1
10 3 -1 MH-F1W 1 6 2 0 507 -1
10 3 0 MH-F1W 6 1 1 0 50 -1
10 3 0 MH-F1W 6 1 1 0 518 -1
10 3 1 MH-F1W 3 3 1 1 14 -1
10 3 1 MH-F1W 0 2 0 1 433 -1
10 3 2 MH-F1W 3 3 1 1 398 -1
10 3 2 MH-F1W 0 2 0 1 49 -1
10 3 3 MH-F1W 6 1 1 0 434 -1
10 3 3 MH-F1W 6 1 1 0 134 -1
10 3 4 MH-F1W 1 6 2 0 123 -1
10 3 5 MH-F2W 2 6 2 0 123 -1
10 3 6 ML-F2W 0 7 2 1 123 -1
10 3 7 ML-F3W 1 7 2 1 123 -1
10 3 8 ML-F3W 2 7 2 1 123 -1
10 3 9 ML-F3W 3 7 2 1 123 -1
